invoiceId,invoiceDate,month,platform,brand,campaignName,amount,paymentDate,paymentReference,chargeCode,chargeAmountOriginal,chargeAmountUsd,chargeAmountValidation,chargeTcAmount,legalEntity,comuna,project,pepCode,referenceId,referenceType,mappingBrand,splitCount,matched,sourceFile,cartolaReference,cartolaDate,cartolaDescription,cartolaCity
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4742,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26167493542941837-26213506098340587,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4742,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26167493542941837-26213506098340587,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4742,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26167493542941837-26213506098340587,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4742,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26167493542941837-26213506098340587,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4742,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26167493542941837-26213506098340587,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4741,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26167493542941837-26213506098340587,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4741,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26167493542941837-26213506098340587,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4741,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26167493542941837-26213506098340587,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2398,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26167493542941837-26213506098340587,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2398,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26167493542941837-26213506098340587,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2398,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26167493542941837-26213506098340587,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
meta-socovesa-2026-03,2026-03-12,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2398,2026-03-12,FLML5HV5E2,FLML5HV5E2,600000,685.53,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26167493542941837-26213506098340587,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-12T13-56 Transacción n.º 26167493542941837-26213506098340587.pdf,1303 74987506071000227733088,2026-03-12,FACEBK *FLML5HV5E2,fb.me/ads
